type,id,lat,lon
household,26994,51.086080,4.366330
household,26995,51.160448,3.166020
household,26996,51.298975,4.714009
household,26997,51.050978,3.721264
household,26998,51.036768,5.735771
household,26999,51.416774,4.770539
household,27000,51.153017,4.302544
household,27001,50.833489,4.297707
household,27002,51.216585,4.413545
household,27003,50.846622,4.622720
household,27004,51.216585,4.413545
household,27005,50.979603,5.509619
household,27006,50.829002,3.264406
household,27007,51.198711,3.811977
household,27008,50.867483,4.940806
household,27009,51.032835,5.331191
household,27010,51.249753,4.497706
household,27011,50.901716,4.238901
household,27012,51.164332,4.835479
household,27013,50.755946,5.303626
household,27014,51.216585,4.413545
household,27015,50.823680,3.225246
household,27016,51.048734,5.212648
household,27017,51.036768,5.735771
household,27018,51.032835,5.331191
household,27019,51.050978,3.721264
household,27020,51.025346,4.474594
household,27021,51.210269,5.422538
household,27022,50.867002,3.566255
household,27023,50.829002,3.264406
household,27024,50.979603,5.509619
household,27025,51.321651,4.937558
household,27026,50.766484,4.245820
household,27027,50.957768,5.109484
household,27028,51.268764,3.569126
household,27029,50.882021,3.716472
household,27030,51.216585,4.413545
household,27031,51.132190,5.077080
household,27032,50.827056,4.372308
household,27033,50.858016,4.373574
household,27034,50.825072,3.182742
household,27035,50.957768,5.109484
household,27036,51.122663,4.207546
household,27037,51.315020,4.840265
household,27038,51.208071,2.902446
household,27039,51.249753,4.497706
household,27040,50.859634,2.983130
household,27041,50.950600,3.286370
household,27042,51.005794,4.632042
household,27043,50.838786,4.850234
household,27044,51.181816,3.107322
household,27045,50.981574,3.682448
household,27046,50.827076,4.406510
household,27047,50.905036,4.654276
household,27048,50.932460,5.301307
household,27049,51.046303,3.800849
household,27050,50.867002,3.566255
household,27051,51.321651,4.937558
household,27052,51.238666,3.317333
household,27053,50.871073,3.810389
household,27054,50.858016,4.373574
household,27055,51.082137,4.823606
household,27056,50.760822,4.393112
household,27057,51.036768,5.735771
household,27058,51.066014,4.318387
household,27059,51.027077,4.099514
household,27060,51.160448,3.166020
household,27061,50.815544,4.154597
household,27062,51.083921,4.144392
household,27063,51.141421,4.914067
household,27064,51.087669,2.969993
household,27065,50.807144,3.838569
household,27066,51.266966,5.084251
household,27067,51.224944,4.120495
household,27068,50.880858,4.322789
household,27069,51.086999,4.022810
household,27070,51.230419,5.311006
household,27071,50.842999,4.528391
household,27072,51.067591,3.093043
household,27073,51.132018,5.795878
household,27074,51.005794,4.632042
household,27075,50.932460,5.301307
household,27076,51.156011,4.133301
household,27077,51.322049,5.086335
household,27078,51.234334,4.080030
household,27079,50.785386,4.246852
household,27080,50.836959,4.408096
household,27081,50.860794,4.359420
household,27082,50.833489,4.297707
household,27083,51.321651,4.937558
household,27084,51.110640,4.332070
household,27085,51.046303,3.800849
household,27086,51.216585,4.413545
household,27087,50.933809,4.369456
household,27088,51.216585,4.413545
household,27089,51.174689,3.016720
household,27090,50.979603,5.509619
household,27091,51.075166,4.729765
household,27092,51.216585,4.413545
household,27093,51.228008,3.307380
household,27094,50.921140,3.666745
household,27095,50.734814,4.234148
household,27096,50.899754,3.833625
household,27097,51.315020,4.840265
household,27098,50.827056,4.372308
household,27099,51.230419,5.311006
household,27100,51.050978,3.721264
household,27101,50.991267,5.074769
household,27102,50.836959,4.408096
household,27103,50.827310,3.449589
household,27104,50.808060,5.192988
household,27105,50.880858,4.322789
household,27106,50.860794,4.359420
household,27107,51.321651,4.937558
household,27108,51.135029,5.456185
household,27109,51.050978,3.721264
household,27110,50.946649,5.175029
household,27111,50.780494,5.473656
household,27112,51.416774,4.770539
household,27113,51.050978,3.721264
household,27114,50.833489,4.297707
household,27115,50.791185,3.370427
household,27116,51.050978,3.721264
household,27117,50.927253,4.425784
household,27118,51.216585,4.413545
household,27119,50.864163,2.698347
household,27120,51.050978,3.721264
household,27121,51.216585,4.413545
household,27122,51.298975,4.714009
household,27123,51.096007,4.239100
household,27124,50.825072,3.182742
household,27125,50.901716,4.238901
household,27126,50.882251,4.061721
household,27127,50.871073,3.810389
household,27128,50.961903,4.437266
household,27129,51.050407,3.234421
household,27130,50.988772,5.178901
household,27131,51.050407,3.234421
household,27132,50.871052,4.108528
household,27133,50.919362,4.347178
household,27134,51.177290,5.559537
household,27135,50.871052,4.108528
household,27136,50.931960,5.572270
household,27137,51.216585,4.413545
household,27138,50.859411,4.622253
household,27139,51.193504,5.153233
household,27140,50.807738,4.938814
household,27141,51.118040,4.657520
household,27142,50.951923,4.249789
household,27143,50.905036,4.654276
household,27144,50.765917,4.475015
household,27145,51.315020,4.840265
household,27146,51.050978,3.721264
household,27147,51.095390,4.505200
household,27148,50.832578,4.388994
household,27149,51.050978,3.721264
household,27150,51.155954,4.431894
household,27151,51.109554,2.671078
household,27152,51.230419,5.311006
household,27153,51.094652,5.146618
household,27154,50.792769,3.147125
household,27155,51.249753,4.497706
household,27156,50.871052,4.108528
household,27157,51.216585,4.413545
household,27158,51.006385,3.992343
household,27159,50.969918,5.709792
household,27160,51.216585,4.413545
household,27161,51.216585,4.413545
household,27162,51.005794,4.632042
household,27163,50.860794,4.359420
household,27164,51.138986,5.603488
household,27165,50.860794,4.359420
household,27166,51.054726,4.628679
household,27167,50.985320,5.478650
household,27168,50.977050,4.472901
household,27169,50.808060,5.192988
household,27170,51.268764,3.569126
household,27171,50.941615,3.795825
household,27172,51.075166,4.729765
household,27173,51.191087,5.117065
household,27174,51.050978,3.721264
household,27175,51.216585,4.413545
household,27176,51.327678,3.146422
household,27177,50.941615,3.795825
household,27178,51.216585,4.413545
household,27179,51.216585,4.413545
household,27180,51.228008,3.307380
household,27181,51.132190,5.077080
household,27182,51.314000,4.432400
household,27183,51.025346,4.474594
household,27184,51.202525,4.770883
household,27185,50.969918,5.709792
household,27186,51.208071,2.902446
household,27187,51.025346,4.474594
household,27188,50.791185,3.370427
household,27189,51.191087,5.117065
household,27190,50.933809,4.369456
household,27191,50.941617,3.413219
household,27192,51.230419,5.311006
household,27193,51.050978,3.721264
household,27194,51.321651,4.937558
household,27195,51.042764,2.852586
household,27196,50.873868,3.887470
household,27197,51.349578,4.637632
household,27198,50.867440,4.377270
household,27199,51.216585,4.413545
household,27200,50.867002,3.566255
household,27201,51.216585,4.413545
household,27202,50.871052,4.108528
household,27203,50.827056,4.372308
household,27204,50.941617,3.413219
household,27205,50.846622,4.622720
household,27206,50.807738,4.938814
household,27207,51.184321,4.739567
household,27208,51.025346,4.474594
household,27209,50.760822,4.393112
household,27210,51.141421,4.914067
household,27211,51.249753,4.497706
household,27212,50.829002,3.264406
household,27213,51.314000,4.432400
household,27214,50.830144,4.340218
household,27215,50.979603,5.509619
household,27216,50.988772,5.178901
household,27217,50.962986,4.656247
household,27218,51.020931,5.037450
household,27219,50.813142,3.420048
household,27220,50.829002,3.264406
household,27221,51.054909,4.354494
household,27222,50.752435,5.068816
household,27223,51.169116,4.466249
household,27224,50.807738,4.938814
household,27225,50.934684,3.859267
household,27226,50.806866,4.405329
household,27227,51.216585,4.413545
household,27228,51.228008,3.307380
household,27229,51.229440,5.444358
household,27230,50.943401,3.138765
household,27231,51.050978,3.721264
household,27232,51.216585,4.413545
household,27233,51.135029,5.456185
household,27234,50.989742,4.554328
household,27235,51.025346,4.474594
household,27236,50.860794,4.359420
household,27237,50.832578,4.388994
household,27238,51.216585,4.413545
household,27239,51.006385,3.992343
household,27240,51.216585,4.413545
household,27241,50.941615,3.795825
household,27242,50.833489,4.297707
household,27243,51.208071,2.902446
household,27244,51.314000,4.432400
household,27245,51.050978,3.721264
household,27246,50.856492,4.642779
household,27247,50.853833,2.869429
household,27248,51.164308,5.163146
household,27249,51.382980,4.475180
household,27250,50.901716,4.238901
household,27251,50.732319,4.417364
household,27252,50.864759,4.424509
household,27253,50.833489,4.297707
household,27254,50.861086,4.459297
household,27255,51.086080,4.366330
household,27256,50.932460,5.301307
household,27257,51.156011,4.133301
household,27258,51.041310,3.397051
household,27259,50.792769,3.147125
household,27260,51.004689,3.940414
household,27261,50.880858,4.322789
household,27262,50.780494,5.473656
household,27263,51.086999,4.022810
household,27264,50.896451,5.658845
household,27265,50.890316,3.401282
household,27266,50.833489,4.297707
household,27267,51.216585,4.413545
household,27268,50.890316,3.401282
household,27269,51.135029,5.456185
household,27270,50.896451,5.658845
household,27271,50.773810,4.534750
household,27272,51.050978,3.721264
household,27273,50.932460,5.301307
household,27274,50.891156,5.198765
household,27275,50.751832,3.995535
household,27276,50.867440,4.377270
household,27277,51.210269,5.422538
household,27278,50.867440,4.377270
household,27279,51.170950,3.860550
household,27280,51.216585,4.413545
household,27281,51.216585,4.413545
household,27282,51.025346,4.474594
household,27283,50.860794,4.359420
household,27284,51.011006,5.590413
household,27285,50.833489,4.297707
household,27286,50.779016,4.084772
household,27287,50.979603,5.509619
household,27288,50.860794,4.359420
household,27289,50.867440,4.377270
household,27290,50.950600,3.286370
household,27291,50.871073,3.810389
household,27292,51.165182,2.820398
household,27293,50.961903,4.437266
household,27294,51.175671,4.941107
household,27295,51.138986,3.716198
household,27296,51.228008,3.307380
household,27297,51.154004,4.471151
household,27298,51.321651,4.937558
household,27299,50.847537,4.139768
household,27300,51.053943,3.994889
household,27301,51.314000,4.432400
household,27302,50.963035,4.119666
household,27303,51.156011,4.133301
household,27304,51.059755,2.675109
household,27305,51.315020,4.840265
household,27306,50.785386,4.246852
household,27307,51.035410,5.283057
household,27308,51.050978,3.721264
household,27309,50.932460,5.301307
household,27310,50.833489,4.297707
household,27311,50.835309,5.412539
household,27312,51.054726,4.628679
household,27313,50.890316,3.401282
household,27314,51.348060,4.760540
household,27315,50.901716,4.238901
household,27316,50.760822,4.393112
household,27317,51.050978,3.721264
household,27318,51.216585,4.413545
household,27319,50.969918,5.709792
household,27320,51.004689,3.940414
household,27321,51.230419,5.311006
household,27322,50.816406,4.426518
household,27323,51.103997,4.330192
household,27324,51.216585,4.413545
household,27325,50.940555,4.492358
household,27326,50.994192,4.142821
household,27327,51.017954,4.281621
household,27328,51.238666,3.317333
household,27329,51.027077,4.099514
household,27330,50.836959,4.408096
household,27331,51.216585,4.413545
household,27332,50.732319,4.417364
household,27333,51.216585,4.413545
household,27334,51.160448,3.166020
household,27335,51.249753,4.497706
household,27336,50.866647,5.534755
household,27337,50.827029,4.006854
household,27338,50.806866,4.405329
household,27339,51.327678,3.146422
household,27340,50.830144,4.340218
household,27341,51.228008,3.307380
household,27342,51.266966,5.084251
household,27343,51.321651,4.937558
household,27344,50.938305,3.464805
household,27345,51.075166,4.729765
household,27346,51.410397,5.010683
household,27347,51.066014,4.318387
household,27348,51.069887,4.645510
household,27349,50.991340,3.530216
household,27350,51.032835,5.331191
household,27351,51.216585,4.413545
household,27352,50.977050,4.472901
household,27353,51.073214,3.043467
household,27354,51.216585,4.413545
household,27355,51.089951,4.914340
household,27356,50.867002,3.566255
household,27357,51.138986,5.603488
household,27358,51.050978,3.721264
household,27359,51.216585,4.413545
household,27360,50.886299,3.238193
household,27361,50.905036,4.654276
household,27362,51.035410,5.283057
household,27363,50.995513,5.567558
household,27364,50.792769,3.147125
household,27365,51.267571,3.061775
household,27366,50.866404,3.001818
household,27367,51.255174,4.660247
household,27368,50.932460,5.301307
household,27369,51.337679,3.272221
household,27370,50.890666,3.361587
household,27371,50.827076,4.406510
household,27372,50.927253,4.425784
household,27373,50.871052,4.108528
household,27374,51.042764,2.852586
household,27375,51.156011,4.133301
household,27376,51.239850,5.112690
household,27377,50.927253,4.425784
household,27378,51.208071,2.902446
household,27379,50.829002,3.264406
household,27380,51.086999,4.022810
household,27381,50.860794,4.359420
household,27382,50.871052,4.108528
household,27383,51.067591,3.093043
household,27384,51.216585,4.413545
household,27385,50.827056,4.372308
household,27386,50.866683,3.155409
household,27387,50.788665,4.615618
household,27388,51.109554,2.671078
household,27389,50.867440,4.377270
household,27390,50.833489,4.297707
household,27391,50.856492,4.642779
household,27392,50.785386,4.246852
household,27393,50.833489,4.297707
household,27394,50.827310,3.449589
household,27395,51.228008,3.307380
household,27396,51.208071,2.902446
household,27397,50.858016,4.373574
household,27398,51.019295,5.149790
household,27399,51.322975,4.385294
household,27400,51.053943,3.994889
household,27401,51.035410,5.283057
household,27402,51.322975,4.385294
household,27403,50.867440,4.377270
household,27404,51.216585,4.413545
household,27405,51.025346,4.474594
household,27406,50.882251,4.061721
household,27407,51.208071,2.902446
household,27408,51.126839,3.555470
household,27409,51.153017,4.302544
household,27410,51.083921,4.144392
household,27411,51.181816,3.107322
household,27412,50.832578,4.388994
household,27413,50.949953,3.636066
household,27414,51.025346,4.474594
household,27415,51.027077,4.099514
household,27416,51.025346,4.474594
household,27417,51.084088,4.474742
household,27418,51.233685,4.937155
household,27419,51.164332,4.835479
household,27420,51.349578,4.637632
household,27421,51.161359,4.670562
household,27422,50.866683,3.155409
household,27423,51.216585,4.413545
household,27424,51.110640,4.332070
household,27425,51.205052,3.483322
household,27426,50.829002,3.264406
household,27427,50.927253,4.425784
household,27428,50.927253,4.425784
household,27429,51.216585,4.413545
household,27430,51.036768,5.735771
household,27431,50.910830,5.413360
household,27432,51.234502,2.972836
household,27433,51.248130,4.575935
household,27434,50.827056,4.372308
household,27435,50.980638,3.201070
household,27436,50.867440,4.377270
household,27437,50.910320,4.300923
household,27438,51.216585,4.413545
household,27439,50.867440,4.377270
household,27440,50.989313,5.363571
household,27441,50.777429,3.096010
household,27442,51.090114,4.413471
household,27443,50.832578,4.388994
household,27444,50.979603,5.509619
household,27445,50.785386,4.246852
household,27446,51.112102,3.019751
household,27447,50.832578,4.388994
household,27448,51.216585,4.413545
household,27449,51.055917,4.221653
household,27450,51.013676,4.201126
household,27451,51.211199,4.336818
household,27452,50.833489,4.297707
household,27453,51.167752,5.394325
household,27454,51.156011,4.133301
household,27455,50.932460,5.301307
household,27456,50.847537,4.139768
household,27457,50.943401,3.138765
household,27458,51.208071,2.902446
household,27459,50.979603,5.509619
household,27460,50.938305,3.464805
household,27461,50.827056,4.372308
household,27462,51.135029,5.456185
household,27463,51.083921,4.144392
household,27464,50.867440,4.377270
household,27465,51.165182,2.820398
household,27466,50.827056,4.372308
household,27467,51.075166,4.729765
household,27468,50.927253,4.425784
household,27469,50.977050,4.472901
household,27470,51.160448,3.166020
household,27471,51.089794,5.730321
household,27472,50.932460,5.301307
household,27473,50.928144,3.876956
household,27474,51.050978,3.721264
household,27475,51.050978,3.721264
household,27476,50.951923,4.249789
household,27477,51.004328,4.825603
household,27478,51.191087,5.117065
household,27479,50.846622,4.622720
household,27480,50.871073,3.810389
household,27481,50.934683,4.555739
household,27482,50.792769,3.147125
household,27483,51.038394,5.326018
household,27484,50.950600,3.286370
household,27485,51.112102,3.019751
household,27486,51.089951,4.914340
household,27487,51.206690,3.625257
household,27488,51.184321,4.739567
household,27489,51.156011,4.133301
household,27490,51.315020,4.840265
household,27491,51.160448,3.166020
household,27492,50.977050,4.472901
household,27493,51.089951,4.914340
household,27494,50.860794,4.359420
household,27495,50.734814,4.234148
household,27496,50.905036,4.654276
household,27497,50.866647,5.534755
household,27498,50.825072,3.182742
household,27499,50.846622,4.622720
household,27500,51.156011,4.133301
household,27501,50.852594,4.237046
household,27502,50.875048,4.994613
household,27503,51.216585,4.413545
household,27504,51.027077,4.099514
household,27505,51.025346,4.474594
household,27506,51.216585,4.413545
household,27507,51.248933,5.515293
household,27508,50.989742,4.554328
household,27509,50.922217,4.619991
household,27510,50.998182,3.886012
household,27511,51.228008,3.307380
household,27512,51.020931,5.037450
household,27513,50.857271,5.410653
household,27514,51.096007,4.239100
household,27515,51.087669,2.969993
household,27516,50.867440,4.377270
household,27517,51.087669,2.969993
household,27518,51.216585,4.413545
household,27519,51.152052,3.345590
household,27520,51.022197,4.548032
household,27521,50.766484,4.245820
household,27522,50.904994,4.435529
household,27523,51.170950,3.860550
household,27524,50.864163,2.698347
household,27525,50.753064,4.300755
household,27526,50.998317,4.789850
household,27527,51.054909,4.354494
household,27528,51.391873,4.604601
household,27529,51.216585,4.413545
household,27530,51.210269,5.422538
household,27531,51.169116,4.466249
household,27532,51.050978,3.721264
household,27533,51.050978,3.721264
household,27534,50.760822,4.393112
household,27535,50.890316,3.401282
household,27536,51.337679,3.272221
household,27537,51.098778,4.618168
household,27538,50.962986,4.656247
household,27539,51.144025,4.859912
household,27540,51.048734,5.212648
household,27541,50.808060,5.192988
household,27542,50.876090,5.307670
household,27543,51.022197,4.548032
household,27544,50.863221,4.424664
household,27545,50.910830,5.413360
household,27546,50.867440,4.377270
household,27547,50.873935,4.400942
household,27548,51.262197,4.656807
household,27549,51.027077,4.099514
household,27550,50.905036,4.654276
household,27551,50.932460,5.301307
household,27552,51.249753,4.497706
household,27553,51.035410,5.283057
household,27554,51.211199,4.336818
household,27555,51.155954,4.431894
household,27556,51.043160,5.584120
household,27557,51.109554,2.671078
household,27558,50.847537,4.139768
household,27559,51.292270,4.494190
household,27560,50.905036,4.654276
household,27561,50.864759,4.424509
household,27562,51.050978,3.721264
household,27563,51.001264,4.972455
household,27564,50.780494,5.473656
household,27565,51.138986,3.716198
household,27566,51.050978,3.721264
household,27567,50.853286,4.333405
household,27568,51.098778,4.618168
household,27569,51.036768,5.735771
household,27570,51.198711,3.811977
household,27571,50.876090,5.307670
household,27572,51.035410,5.283057
household,27573,50.989198,4.731576
household,27574,51.228008,3.307380
household,27575,50.943401,3.138765
household,27576,50.829002,3.264406
household,27577,51.035410,5.283057
household,27578,51.314000,4.432400
household,27579,50.806866,4.405329
household,27580,50.901716,4.238901
household,27581,50.800037,4.932411
household,27582,50.919296,3.211383
household,27583,51.216585,4.413545
household,27584,51.188711,4.590226
household,27585,50.896451,5.658845
household,27586,51.048734,5.212648
household,27587,50.995076,4.189746
household,27588,50.991340,3.530216
household,27589,51.025346,4.474594
household,27590,51.141421,4.914067
household,27591,51.144587,3.097396
household,27592,51.228008,3.307380
household,27593,51.022197,4.548032
household,27594,51.001264,4.972455
household,27595,51.005794,4.632042
household,27596,50.910830,5.413360
household,27597,51.154004,4.471151
household,27598,50.880858,4.322789
household,27599,50.750537,3.600509
household,27600,50.963035,4.119666
household,27601,51.160448,3.166020
household,27602,51.382980,4.475180
household,27603,50.940555,4.492358
household,27604,50.965828,4.183760
household,27605,51.216585,4.413545
household,27606,50.846622,4.622720
household,27607,51.092285,3.618605
household,27608,51.013676,4.201126
household,27609,50.791185,3.370427
household,27610,51.048734,5.212648
household,27611,51.086999,4.022810
household,27612,51.090114,4.413471
household,27613,50.808060,5.192988
household,27614,51.298975,4.714009
household,27615,50.779336,2.806396
household,27616,50.946815,5.137031
household,27617,50.723970,3.365681
household,27618,50.989313,5.363571
household,27619,51.322049,5.086335
household,27620,50.808060,5.192988
household,27621,50.991267,5.074769
household,27622,50.910320,4.300923
household,27623,50.961903,4.437266
household,27624,50.998182,3.886012
household,27625,51.171384,4.203774
household,27626,51.052648,3.554147
household,27627,50.989725,3.801612
household,27628,51.391873,4.604601
household,27629,51.238666,3.317333
household,27630,50.961903,4.437266
household,27631,51.075166,4.729765
household,27632,51.248130,4.575935
household,27633,50.881884,4.410883
household,27634,50.890316,3.401282
household,27635,51.086999,4.022810
household,27636,51.181816,3.107322
household,27637,51.036768,5.735771
household,27638,51.164308,5.163146
household,27639,51.216585,4.413545
household,27640,51.152052,3.345590
household,27641,51.035410,5.283057
household,27642,50.949953,3.636066
household,27643,50.865782,4.292598
household,27644,50.860794,4.359420
household,27645,50.910320,4.300923
household,27646,51.075166,4.729765
household,27647,50.889318,4.238465
household,27648,50.802047,4.466426
household,27649,50.866647,5.534755
household,27650,50.827029,4.006854
household,27651,50.866404,3.001818
household,27652,51.013676,4.201126
household,27653,51.238692,4.319660
household,27654,51.001264,4.972455
household,27655,50.964094,3.953104
household,27656,50.745940,4.357530
household,27657,50.860794,4.359420
household,27658,51.216585,4.413545
household,27659,51.249753,4.497706
household,27660,50.867416,4.166684
household,27661,50.927253,4.425784
household,27662,51.086999,4.022810
household,27663,51.019295,5.149790
household,27664,50.816406,4.426518
household,27665,51.035410,5.283057
household,27666,50.773810,4.534750
household,27667,50.988772,5.178901
household,27668,50.832578,4.388994
household,27669,50.979603,5.509619
household,27670,51.229440,5.444358
household,27671,51.118040,4.657520
household,27672,51.032835,5.331191
household,27673,50.827029,4.006854
household,27674,51.020931,5.037450
household,27675,51.102519,4.381346
household,27676,50.802276,3.602693
household,27677,51.006385,3.992343
household,27678,50.847537,4.139768
household,27679,51.170950,3.860550
household,27680,51.160448,3.166020
household,27681,50.785386,4.246852
household,27682,51.067591,3.093043
household,27683,51.382980,4.475180
household,27684,50.723970,3.365681
household,27685,51.004689,3.940414
household,27686,51.109554,2.671078
household,27687,51.314730,4.887680
household,27688,51.020931,5.037450
household,27689,50.814396,4.482960
household,27690,51.027077,4.099514
household,27691,50.867416,4.166684
household,27692,51.086080,4.366330
household,27693,51.132190,5.077080
household,27694,50.846622,4.622720
household,27695,51.228008,3.307380
household,27696,50.808060,5.192988
household,27697,51.216585,4.413545
household,27698,50.861086,4.459297
household,27699,51.337679,3.272221
household,27700,50.871052,4.108528
household,27701,50.919296,3.211383
household,27702,50.946649,5.175029
household,27703,50.941615,3.795825
household,27704,51.216585,4.413545
household,27705,50.852594,4.237046
household,27706,51.050978,3.721264
household,27707,50.882021,3.716472
household,27708,50.979603,5.509619
household,27709,50.862441,4.338235
household,27710,50.773810,4.534750
household,27711,51.216585,4.413545
household,27712,50.882021,3.716472
household,27713,50.815544,4.154597
household,27714,51.292270,4.494190
household,27715,51.211199,4.336818
household,27716,51.025346,4.474594
household,27717,51.064267,5.088194
household,27718,51.216585,4.413545
household,27719,51.349578,4.637632
household,27720,50.846622,4.622720
household,27721,50.827089,4.121947
household,27722,50.871052,4.108528
household,27723,50.880858,4.322789
household,27724,51.216585,4.413545
household,27725,50.867440,4.377270
household,27726,50.802276,3.602693
household,27727,50.860794,4.359420
household,27728,50.941615,3.795825
household,27729,51.228008,3.307380
household,27730,51.154004,4.471151
household,27731,50.862441,4.338235
household,27732,50.927253,4.425784
household,27733,51.211199,4.336818
household,27734,50.946649,5.175029
household,27735,50.847537,4.139768
household,27736,50.827056,4.372308
household,27737,51.050978,3.721264
household,27738,50.873935,4.400942
household,27739,51.118040,4.657520
household,27740,51.216585,4.413545
household,27741,50.951923,4.249789
household,27742,51.248933,5.515293
household,27743,50.807738,4.938814
household,27744,50.847537,4.139768
household,27745,50.961903,4.437266
household,27746,51.216585,4.413545
household,27747,50.860794,4.359420
household,27748,50.905036,4.654276
household,27749,51.249753,4.497706
household,27750,51.013676,4.201126
household,27751,51.102341,3.994066
household,27752,50.752435,5.068816
household,27753,50.827056,4.372308
household,27754,51.177290,5.559537
household,27755,50.856492,4.642779
household,27756,51.216585,4.413545
household,27757,51.216585,4.413545
household,27758,51.228008,3.307380
household,27759,50.972141,5.127976
household,27760,50.827056,4.372308
household,27761,50.785386,4.246852
household,27762,51.216585,4.413545
household,27763,51.119852,3.239405
household,27764,51.292270,4.494190
household,27765,50.830144,4.340218
household,27766,51.349578,4.637632
household,27767,51.032835,5.331191
household,27768,51.027077,4.099514
household,27769,51.165182,2.820398
household,27770,51.205052,3.483322
household,27771,51.234502,2.972836
household,27772,51.181816,3.107322
household,27773,51.216585,4.413545
household,27774,50.830144,4.340218
household,27775,51.001264,4.972455
household,27776,51.132018,5.795878
household,27777,50.867440,4.377270
household,27778,50.932460,5.301307
household,27779,50.976344,2.910211
household,27780,50.866683,3.155409
household,27781,50.867002,3.566255
household,27782,50.884525,4.810672
household,27783,51.020931,5.037450
household,27784,50.818137,5.046271
household,27785,50.994192,4.142821
household,27786,51.141421,4.914067
household,27787,51.050407,3.234421
household,27788,51.314000,4.432400
household,27789,51.138986,5.603488
household,27790,50.847537,4.139768
household,27791,50.983431,3.707267
household,27792,51.050978,3.721264
household,27793,51.160448,3.166020
household,27794,50.923250,3.262840
household,27795,51.167752,5.394325
household,27796,51.048734,5.212648
household,27797,50.826803,4.682178
household,27798,50.734814,4.234148
household,27799,50.857271,5.410653
household,27800,50.867440,4.377270
household,27801,50.871073,3.810389
household,27802,51.266966,5.084251
household,27803,51.181816,3.107322
household,27804,50.825072,3.182742
household,27805,50.867002,3.566255
household,27806,51.007425,4.277043
household,27807,51.208071,2.902446
household,27808,50.961903,4.437266
household,27809,50.863381,4.330338
household,27810,50.871052,4.108528
household,27811,51.090114,4.413471
household,27812,50.951149,4.336759
household,27813,51.050978,3.721264
household,27814,51.238666,3.317333
household,27815,51.314000,4.432400
household,27816,50.989198,4.731576
household,27817,51.156011,4.133301
household,27818,50.991340,3.530216
household,27819,51.075166,4.729765
household,27820,50.965828,4.183760
household,27821,50.860794,4.359420
household,27822,50.928144,3.876956
household,27823,51.266966,5.084251
household,27824,50.919296,3.211383
household,27825,51.314730,4.887680
household,27826,51.087373,2.595973
household,27827,50.943401,3.138765
household,27828,50.910320,4.300923
household,27829,50.871073,3.810389
household,27830,51.207601,4.122370
household,27831,51.216585,4.413545
household,27832,50.832578,4.388994
household,27833,50.957768,5.109484
household,27834,51.089794,5.730321
household,27835,50.865782,4.292598
household,27836,50.998182,3.886012
household,27837,51.164800,3.152328
household,27838,50.864759,4.424509
household,27839,50.767486,4.474046
household,27840,51.050978,3.721264
household,27841,50.816406,4.426518
household,27842,51.032835,5.331191
household,27843,51.216585,4.413545
household,27844,50.860794,4.359420
household,27845,50.808060,5.192988
household,27846,50.769233,4.394892
household,27847,50.940555,4.492358
household,27848,51.228008,3.307380
household,27849,51.249753,4.497706
household,27850,50.779746,3.897800
household,27851,50.969918,5.709792
household,27852,50.890316,3.401282
household,27853,50.759827,4.518652
household,27854,50.899627,3.528972
household,27855,50.734814,4.234148
household,27856,51.216585,4.413545
household,27857,51.204685,3.486840
household,27858,51.050978,3.721264
household,27859,51.054909,4.354494
household,27860,50.860794,4.359420
household,27861,50.853833,2.869429
household,27862,51.004689,3.940414
household,27863,51.216585,4.413545
household,27864,50.871052,4.108528
household,27865,50.863221,4.424664
household,27866,50.801277,5.471207
household,27867,50.835309,5.412539
household,27868,50.979603,5.509619
household,27869,51.086999,4.022810
household,27870,50.807263,5.595156
household,27871,51.005794,4.632042
household,27872,50.813142,3.420048
household,27873,50.891156,5.198765
household,27874,51.156011,4.133301
household,27875,50.867002,3.566255
household,27876,51.007425,4.277043
household,27877,50.769233,4.394892
household,27878,51.144025,4.859912
household,27879,50.856492,4.642779
household,27880,50.943401,3.138765
household,27881,50.892835,4.022327
household,27882,51.036768,5.735771
household,27883,50.956832,4.723360
household,27884,51.216585,4.413545
household,27885,50.829002,3.264406
household,27886,50.860794,4.359420
household,27887,50.792769,3.147125
household,27888,50.983431,3.707267
household,27889,51.050978,3.721264
household,27890,51.327678,3.146422
household,27891,50.978940,2.672045
household,27892,51.327678,3.146422
household,27893,50.860794,4.359420
household,27894,50.732319,4.417364
household,27895,50.991340,3.530216
household,27896,50.934683,4.555739
household,27897,50.919296,3.211383
household,27898,51.216585,4.413545
household,27899,50.891156,5.198765
household,27900,51.216585,4.413545
household,27901,51.087669,2.969993
household,27902,51.177290,5.559537
household,27903,50.769233,4.394892
household,27904,50.882251,4.061721
household,27905,51.216585,4.413545
household,27906,51.050978,3.721264
household,27907,50.989198,4.731576
household,27908,50.829002,3.264406
household,27909,51.090114,4.413471
household,27910,51.216585,4.413545
household,27911,51.086999,4.022810
household,27912,50.969918,5.709792
household,27913,51.013676,4.201126
household,27914,50.791185,3.370427
household,27915,51.216585,4.413545
household,27916,51.322975,4.385294
household,27917,51.083921,4.144392
household,27918,51.066014,4.318387
household,27919,50.862441,4.338235
household,27920,50.836959,4.408096
household,27921,50.769233,4.394892
household,27922,51.048734,5.212648
household,27923,50.815544,4.154597
household,27924,51.067591,3.093043
household,27925,50.846622,4.622720
